Name,Country,Date,Content
shazmann2015,"Melbourne, Australia",Jun 2015,"Dirty grey sand makes it visually unappealing and some places along the beach are littered with rubbish. However, the water itself is lovely and it is a perfect learner surfer beach (at least it was when we were there)."
Mimi P,"Jakarta, Indonesia",Mar 2015,"the beach is clean, very nice sandy beach, big waves, not too crowded. you can enjoy to just walk around the beach or swimming. Also lots restaurant surrounding the beach. During sunset it very beautiful."
Lorelle L,"Korumburra, Australia",Jun 2015,"Waves at the time where bigger than what I thought they would be, not a beach for a non confident swimmer. Lots of activities going on like, fireworks, hirers of equipment, deck lounges for hire, hawkers trying to sell you stuff. Nice view "
Clive G,"Perth, Australia",Jun 2015,"Double Six Beach is located between Legian and Seminyak. I guess about a kilometre strip of beach. During the day it is the same as any other beach but toward sunset and into the evening the place begins to buzz. There are numerous bars along the beach each offering some sort of seating, food and drinks and live music. All at inflated prices with plus plus to cap off the price. BUT if you go you are there for a sunset and balmy evening on the beach. Best advice I can give is to monitor your bill as it can too easy get out of hand. Food is at best ordinary.  If you choose to swim be aware there are quite large waves (Dumpers) which form in very shallow water. Be aware of the rips that form quickly and the odd idiot on a surf board out of control. For all that a very pleasant evening can be had here if you are carefull."
DocDanG,"Berlin, Germany",Jun 2015,During daytime it is like any other beach. But for sunset the bars but out nice chairs to enjoy a dirnk or two ;) listening to live music.
Jess K,"Nagambie, Australia",Jun 2015,"Fantastic place to spend an afternoon or sunset. Relax on a day bed for a very small price if you negotiate, have fresh coconuts and beers brought over to you, get a massage and a pedicure whilst working on your tan with friends, what more could you ask for!"
Melissa C,"Perth, Western Australia, Australia",Jun 2015,"This hotel surpassed all expectations. The staff were wonderful, very helpful & their uniforms were very nice. Our room was exceptional, really really nice. The shower was powerful enough to wash my hair (not too common in Bali) and the accessories (Hermes) and mini bar were very impressive. The in house Restaurants were all great and the spa was wonderful. I cant recommend this hotel highly enough."
Brooke C,"Brisbane, Australia",Jun 2015,Double Six is much cleaner and quieter than Seminyak Beach. You can easily spend the day there sunbaking and swimming without being hassled every five minutes. If you fancy having a go at surfing there are lots of cool people there more than happy to show you the ropes. Overall great beach only five minutes away from Seminyak. 
Kristi E,"Northern Territory, Australia",Jun 2015,"Excellent view, great service, very classy. Food was lovely. Cocktail was one of the best I had in Seminyak. Seating and tables were great for large groups or couples"
Rahuli786,"Rohtak, India",Jun 2015,"lots of local restaurants around,lot of surfing activities,visited around 8 beaches in bali found it to be best beach ,Highly recommended."
Ali B,"Joondalup, Australia",May 2015,This place is suited for couples or groups with table service provided for all drinks and food. Tapas was good and staff really helpful and friendly. Not the cheapest place but if you time it for happy hour it helps! A good night out and great view of the beach and sunset from some of the booths.
mmhsydney,sydney,Jun 2015,"Loved watching the waves and the surfers all looking for that great wave.heaps of bars along the beach where you can buy drinks and cheap food. Sand is very black and not nice to sit on without a deck chair, which can be hired for a reasonable rate"
snake43,"Victoria, Australia",May 2015,"Fantastic beach for sunset and dinner and just to relax, many restaurants on the beach and awesome music to listen to. Arrive about 5.30pm for sunset, pick a beach restaurant to sit at, jump on a bean bag, relax and enjoy the sunset and just take everything in while you are being waitered on by the friendly staff.  Most beach bar's have live music about 8pm, We felt safe to sit their till about midnight, much safer than kuta beach at night. It's about $5.00 in a taxi from Kuta or $3.00 from Legian, just ask to be taken to double 6 beach, they will drop you off at the end of the road near the cocoon club just walk across to the beach....Pure magic"
LizT55,"Melbourne, Australia",Apr 2015,"Nice to look at at the different times of day and tides. Dig dumping waves often. Someone drowned one night when we were there.Black sand, very clingy. Tractors drive around each morning. And people ride horses - watch out!  Not a good beach. "
Daniel P,"Seoul, South Korea",May 2015,"Just like any other beaches around this area, the waves are quite high thus making it suitable for boogie boards and surfers. Fortunately it is cleaner in general compared to Kuta Beach where at times it can be filthy from the trashes of the tourists.I think it will be a great place to hang out if you have time to spare!"
Liachaterina,8 contributions,May 2015,"just 5 mins walk from seminyak area, jogging-friendly, and nice sunset! crowd is good, many restaurant offer food and beverage to enhance ur sunset experience."
NatB1,79 contributions,May 2015,cleaner than most beaches in Bali and close to the new double 6 hotel which has great dining and nightlife
Emma B,"Perth Hills, Australia",Jan 2015,"Of course we are spoilt for beaches in Australia, we can't compare. But the fun, cheap massages and surfing lessons is great! Still love it, great atmosphere that can't be beaten anywhere."
stephen w,"Perth, Australia",May 2015,"Excellent food, good wine and to top it off, free bar snacks during happy hour.  The bar on the 4th floor is over rated and tries too hard to be hip.  Go to the W or the bar at Ayana if you really want a treat.Overall"
Lourose73,"Perth, Australia",May 2015,"Love the fact you can lounge on a beanbag, order food and drinks, and just watch the sun go down listening to live music. Just superb. The hawkers trying to sell their wares can become annoying, but if you are firm and friendly with your ""no"", they will leave you alone"
Ian B,"Adelaide, Australia",May 2015,Beach dining was excellent and it was just amazing to walk along such a clean beach especially at sunset.
Essy G,"Perth, Australia",Apr 2015,This is one of my favourite beach as it very relaxed and has all the cafes with the outdoor bean bags during the evening. During the day there is day beds you can hire from many places as well as the small beach bars that sell drinks. You still get every one comign up to try and sell you anything from sunnies to ice cream but its not as full on as kuta beach.
Enlightenedlyn,"Torquay, Australia",Apr 2015,Beach had a lot of rubbish and smell there was an outlet from the street. I would not recommend swimming there.
VirginiaRoss,"Melbourne, Australia",Apr 2015,I walk down in the early morning and while this might look ok at night it's just very ordinary in the daylight. I hate nothing more in Bali than seeing signs for COLD PISS. Don't bother
Sandy B,Melbourne,May 2015,"Just great have a beer, enjoy something to eat whilst relaxing in a bean bag, listening to live music and just loving life Fantastic loved it"
