Name,Country,Date,Content
Rizki Putra,"Jakarta, Indonesia",Dec 2017,"If you have time to spend in Bali, please pay a visit to Nusa Penida. This island is just amazingly stunning. It has multiple beaches with jaw-dropping views, totally worth to visit. One of the great options is Kelingking Beach, or the locals used to call it as Karang Dewa. It is only 45 minutes from the Nusa Penida pier by a motorbike. You can easily rent a motorbike, or hire a cab there. Totally easy.The view was completely amazing, as you can see from many pictures here. However, do not go down to the beach if you are not feeling well. It was noon (around 1 am), when I decided to go down to the beach. Actually, the locals put a warning there to not go down because the track was very steep (yeah, 90-degree cliff) it was just like a wall-climbing without any safety rope, and without any safety guards. Going down is totally at your own risk. Also, consider the time to go down and back up. When I went down it was 1 pm and it was extremely hot and even my sunblock couldn’t prevent me from sunburn. The beach itself was actually very nice, and you can swim and enjoy the view for hours. Don’t forget to bring drinks and foods because there is no food stall down there. But please, I repeat, please bring back your trash up there. If you could, please also bring some other trash there. Unfortunately, there were so many trash on the beach. It was sad to find those trash in such paradise. Overall, the place is totally worth to visit. Take some pictures, enjoy the sun, smell the breeze, and drink some coconut. If you have enough energy and believe you can go down, please do so and enjoy paradise down there."
piksla,"Los Altos, CA",Dec 2017,"This place is spectacularly beautiful-- one of the prettiest I have ever seen.  They call it T.  Rex beach since it looks like a dinosaur.  The beach itself looks so inviting and tempts one to climb down to the beach.  Beware though- if you aren't in great shape, the hike is super tough.  Not only is the railing fragile and the slope steep, but there aren't ""steps"" most of the way-- just a path.  It is super hot on the path so make sure to wear a hat and bring plenty of water. I felt like I got heat stroke by not doing so.  Both the descent and ascent take a lot of time so budget accordingly."
Anna H,81 contributions,Oct 2017,"What a view! Stunning viewpoint looking down at the beach with the crashing waves and cliffs below. We didn't have time to go down to the beach itself- the track down doesn't look good for those with flip-flops only or a fear of heights! Absolute must-see if staying on Nusa Lembongan or Penida! NB much better road than that to Angel's billabong/broken beach, small entrance fee for parking."
Zhesen Tong,"Singapore, Singapore",Dec 2017,"I dont think I need to upload any pictures for this beautiful beach; probably this was one of the most beautiful beach I've ever been. Just go checking out yourself. It is definitely worth the trip. Climbing down the cliff was just amazing experience I've ever had; it may look very dangerous, it turns out okay as long as you watch your step and always be careful. Do bring enough water as there're some tourists asked us for water due to dehydration; Water --- very important. Otherwise, enjoy the view along the trek."
yoga p,"Nusa Penida, Indonesia",Nov 2017,"i went with three friends from spain , i went here by two motor bike , when we arived my friends very intrested and than they ask me to go down , oh my god that is very high cliff , i just imagine my self fall down and land on the coral , i must be die . they still ask me to go down , okay i follow you , i was go down very slowly , look at down very scary , the stairs just made from thin wood , around 30 minute i was arived at the beach wow that was nice clearly sand with big wave, amazing but we cant swim there because the wave to wild"
Gayan M,Male,Nov 2017,There is no word if I say experienced the blue virgin beach from the tallest cliff in Asia. ! This is the best place I have sever visit and no word to say it’s amazing. If you visit to this place there are so many small restaurant you can have a snack and meals too. I came to this place when I was in Nusa Lembongan and this place bit far from Nusa Penida harbor. You must get car or van to visit this place otherwise it’s difficult for riding motor bikes.i wish I could come this place again and it’s amazing. 
macasaetchris,"Makati, Philippines",Nov 2017,Good: 1. Stunning view! Must see in Penida!2. Easily accessible - Better roads going here than other tourist spots in Penida.Bad: 1. Can get crowded - So better go here early morning! 2. Commercialized area - Lots of huts selling food and water   
rosafjeldsoe,"Copenhagen, Denmark",Aug 2017,"This was by far the most beautiful beach I have ever been to in my life! It felt more like a green screen in front of me, rather than reality. The sand is perfectly soft. I would recommend taking the trail down to the beach and spend a good hour taking nice photos. The hike looks a bit unsafe but it is pretty sturdy, just wear appropriate trainers (do not go bear foot or wear flip flips), it only takes about 30 minutes down and 20 minutes back up (and avoid going when there is heavy rain, because if you slip on this hike you're as good as dead). The place has become super popular on social media and tourists are quickly starting to know where this secret gem is. At the top of the trail, there are a lot of tourists (with they annoying selfie sticks) blocking the whole view and they will not move for you to get a good photo, so I suggest ignore this area and make it down to the beach like the proper travellers. Also be thoughtful not to throw rubbish into this beautiful nature as Indonesia seems to be very careless with their trash, just be thoughtful and throw your trash into a bin."
Nick G,180 contributions,Sep 2017,"Definitely the number one! Not a lot of things look better in real life than on picture, this one is A LOT better seeing it with your own eyes.Make sure to take the trip down to the beach. It's part of the experience!"
Hably W,19 contributions,Nov 2017,"Beautifull.... One of the best views I've seen in my life! There is many ""cafe""  where you can buy drinks and  foods.Fix the road please.. "
Ethel F,141 contributions,Nov 2017,"I'm stunned! One of the best views I've seen in my life. Though going down will challenge you, it will be worth it. Just wear comfortable shoes since it's so steep.I don't care about my sunburn! Just go there and enjoy. 😉"
