Name,Country,Date,Content
Linda K,"London, UK",Oct 2013,liked that it was not a busy commercialised beach - it felt very real and local.  Disliked that it was in need of a bit of a clean up in terms of debris
Kimberley F,Hong Kong,Oct 2013,"Best beginner / intermediate surf spot. Go to Canggu Cafe after your morning session to grab a good, strong Bali coffee and some breakfast! Crowded during the weekdays from around 8am when the surf schools come in so try and get out there a little earlier! Ketut, a photographer, usually hangs out by the temple. Go talk to him before you head out on the waves if you want your moment to be captured on film! They'll either charge you for a single photograph or everything they get of you for the day. "
Alex P,"Exeter, UK",Oct 2013,"Canggu is a great beach, really good facilities and cafes, surf hire for just about every type of board (though some are a bit banged up) and instructors who are really pleasant and treat everyone really nicely. The waves shift about throughout the day but there is something for everyone from the learners close in to the really serious folk out back, the paddle out there is an epic though! There is a really strong rip between Canggu and Echo which is between the the little reefs at the north end of Canggu and when the tide is in the beaches are cut off from each other. On the whole this is my favourite beach in the world, the water is warm, the people are really friendly and you don't need to drag your best board with you as there are loads to choose from at the surf shacks. The beach is a bit grubby, but no more than Portuguese beaches and you hardly notice. Should definitely be on everyone's list of places to surf."
hollie n,"Sydney, Australia",Sep 2013,"Perfect surf, easy access, beautiful volcanic sand that sparkles. Path being built across top of beach for access to Echo Beach cafes."
Torerow,"Shanghai, China",Oct 2013,"Nice wild natural beach with high waves. Perfectly for chilling and sunsets, but be careful with swimming!"
oceanienne,"Kerobokan, Indonesia",Oct 2013,"for persons who want to pass all sunday there, it's interesting and quiet place.The road to go there it's really nice in the middle of the rice field, not so far for the Tanah lot temple and the Nirwana golf."
Muselulu,"Portland, OR",Sep 2013,"My friend took her first surfer lesson here at Canggu Beach, and she said it was amazing. I enjoyed the view and there's a small temple there as well. Further down Batu Bolong, there are spas and a number of restaurants. A number of the restaurants seem to be non-Indo cuisine though. "
NadZ,"Melbourne, Australia",Sep 2013,"Beaches in Canggu area ideally good for surfing, sunset and cocktail. Such a nice time to spend my time here to explore beaches for surfing and meeting new people.I feel so delighted to choose Casa Kamboja as my homestay. They only have 4 bedrooms, but there's always surfers, really easy to find friends for surfing or hangout together.."
Jordy A,"New York City, NY",Sep 2013,Went for a paddle here but its super crowded any russiansRussians surfing - Go figure Its a great place to visit very traditional balinese people
Chase J,"Washington DC, DC",Aug 2013,"This beach has about one year left before the mega hotels (already under construction) take it over and it becomes Semenyak Part II (seriously, there's a second Potato Head being built). In the meantime come here for good waves and an excellently mellow bar and restaurant scene along the water. "
June S,"Bristol, UK",Jun 2013,Frequented by top surfers. Black sand and beach not particularly clean as no beach cleaning system in place.
Phoebe1960,"Tweed Heads, Australia",Jun 2013,"Nice long stretch of beach in both directions, you can see Kuta on one end and Tanah lot and Echo Beach at the other. Looked very safe for swimming and a lot of surfers frequent this beach."
AvidTraveler12,"Winchester, UK",May 2013,"Bali is not blessed with glorious white talcum powder beaches, the sand is not even yellow, most beaches  are muddy brown in colour and some are black sand, this is due to the volcanic nature of the island. Canguu beach is no different, there are many different colours of sand, why I like it so much is because it stetches for miles and miles, in fact Kuta beach, Legian beach, Seminyak beach, Echo beach etc, are in fact all one continious beach that overlaps the various areas on the South Western tip of Bali. I have walked from Echo Beach to Kuta Beach which will take about two hours. I stopped because I was tired and a rainstorm was setting in, I could have walked for longer as I had not run out of beach!Many hotels, beach bars and restaurants to help break up the walking or if you feel hungry."
FeildingTracey,Feilding,May 2013,"Nice quiet beach, great watching the fishing boats come in each day. Lots of surfers and nice little cafes overlooking the beach"
Elledunlop,"Denpasar, Indonesia",May 2013,"best place to hang out in bali, my favourite sunset spot, and best calamari at mandira cafe. They also do a great seafood bbq at a couple of the resturaunts that line the beach, excellent view, food and good prices. "
Nicole B,"Derby, Australia",Apr 2013,"We walked along the beach, found it hard to enjoy as there was a lot of rubbish floating around.There is a nice café near the surfing area however which was packed.Did a good breakfast."
Bogyglfr,"Round Rock, TX",Apr 2012,"I just stopped by here on my way to Tanah Lot and found it to be a decent beach. It was a little dirty, but that was due to the storm that came through the night before. Other than that, i found some nice shells there. i did have to avoid a couple folks trying to sell me things, but other than that it was ok. Next time I would like to spend a little more time there and check out the area."
Sergey,"Canggu, Indonesia",Mar 2013,"Like all beaches in Canggu this one is very popular among surfers, and is always crowded for sunset, especially on weekends. But the beach most of the time is not very suitable for swimming for big waves. Neither I would suggest sunbathing as it's quite  dirty, especially after rains, and has no sunbeds available as there are no warungs there right on waterfront. You can hardly use it for running as the beach is interupted here and there by number of rivers, some of them very small coming and going depending on rainfall, still you will be able to cross bigger ones only if bearfooted. Still it can be a nice walk before sunset, and of course this is the place if you came to Bali either to surf, or take surfing lessons"
Frans S,13 contributions,Feb 2013,"The reef break is pretty consistent, not to big (until 6 ft) and not dangerous (flat rock). On the parking lot there is plenty of boardhire shops and surf lessons. At the end of the day the parking lot fills up with surfers and local people walking their dogs, a nice sun downer with a bintang!"
VinaTraveler,"Singapore, Singapore",Feb 2013,"Canggu is beach for surfers...But. if you want to do photography , you can have the best sunset here. A black beach area, very hot and also a lot of dogs. Better to go around 6pm, as if you come earlier on that time...it is Extremely Hot as no umbrellas or shades you can get it unless you will go to the resraurant, ordered and stayed there for a while."
Waiting617,"Taoyuan District, Taoyuan",Jul 2012,"the beach is clear and not so crowded, and also some people tide the horses there, but the sellers always bother you."
